Change,Close,Date,Momentum,open
0.004034761,375.805756,9/27/2012,1,375.8017212
0.002643815,374.812195,9/28/2012,0,374.8148388
0.009648792,378.42868,10/1/2012,1,378.4190312
0.006287885,376.049164,10/2/2012,0,376.0554519
0.007278788,378.786346,10/3/2012,1,378.7790672
0.007278723,381.543427,10/4/2012,1,381.5361483
0.00052078,381.344727,10/5/2012,0,381.3452478
0.012779309,376.471405,10/8/2012,0,376.4841843
0.018143652,369.640839,10/9/2012,0,369.6589827
0.000631667,369.874329,10/10/2012,1,369.8736973
0.009294027,373.311951,10/11/2012,1,373.302657
0.008955599,369.968719,10/12/2012,0,369.9776746
0.005062139,368.095886,10/15/2012,0,368.1009481
0.005020409,369.943878,10/16/2012,1,369.9388576
0.014489057,375.304016,10/17/2012,1,375.2895269
0.080067249,345.254456,10/18/2012,0,345.3345232
0.01900719,338.692139,10/19/2012,0,338.7111462
0.004576212,337.142212,10/22/2012,0,337.1467882
0.002475406,337.976776,10/23/2012,1,337.9743006
0.004482962,336.461639,10/24/2012,0,336.466122
0.000679174,336.690155,10/25/2012,1,336.6894758
0.003850929,335.393585,10/26/2012,0,335.3974359
0.007627904,337.951935,10/31/2012,1,337.9443071
0.010715903,341.573395,11/1/2012,1,341.5626791
0.000479955,341.737335,11/2/2012,1,341.736855
0.007210184,339.273346,11/5/2012,0,339.2805562
0.001815636,338.657349,11/6/2012,0,338.6591646
0.021416361,331.404541,11/7/2012,0,331.4259574
0.022229919,324.037445,11/8/2012,0,324.0596749
0.016465063,329.372742,11/9/2012,1,329.3562769
0.004328591,330.798462,11/12/2012,1,330.7941334
0.010286816,327.395599,11/13/2012,0,327.4058858
0.009862698,324.166595,11/14/2012,0,324.1764577
0.008106631,321.538696,11/15/2012,0,321.5468026
0.000123575,321.498962,11/16/2012,0,321.4990856
0.032494823,331.946014,11/19/2012,1,331.9135192
0.002633859,332.820313,11/20/2012,1,332.8176791
0.006119651,330.783569,11/21/2012,0,330.7896887
0.003153763,331.826782,11/23/2012,1,331.8236282
0.010210056,328.438812,11/26/2012,0,328.4490221
0.014459664,333.187927,11/27/2012,1,333.1734673
0.019322852,339.626068,11/28/2012,1,339.6067451
0.012023326,343.709503,11/29/2012,1,343.6974797
0.009365627,346.928558,11/30/2012,1,346.9191924
0.004467565,345.378632,12/3/2012,0,345.3830996
0.006069698,343.282288,12/4/2012,0,343.2883577
0.004645259,341.687653,12/5/2012,0,341.6922983
0.00481234,343.33197,12/6/2012,1,343.3271577
0.010012618,339.894318,12/7/2012,0,339.9043306
0.001768414,340.495392,12/10/2012,1,340.4936236
0.016719736,346.188385,12/11/2012,1,346.1716653
0.000975766,346.526184,12/12/2012,1,346.5252082
0.007368491,349.079559,12/13/2012,1,349.0721905
0.001053009,348.711975,12/14/2012,0,348.713028
0.026810614,358.061157,12/17/2012,1,358.0343464
0.000402373,358.205231,12/18/2012,1,358.2048286
0.001331354,357.728333,12/19/2012,0,357.7296644
0.003124455,358.846039,12/20/2012,1,358.8429145
0.009316617,355.502808,12/21/2012,0,355.5121246
0.008565887,352.457611,12/24/2012,0,352.4661769
0.000887931,352.144653,12/26/2012,0,352.1455409
0.003639632,350.862976,12/27/2012,0,350.8666156
0.008891562,347.743256,12/28/2012,0,347.7521476
0.010528437,351.404449,12/31/2012,1,351.3939206
0.022434912,359.288177,1/2/2013,1,359.2657421
0.000580729,359.496826,1/3/2013,1,359.4962453
0.019760369,366.600616,1/4/2013,1,366.5808556
0.004363356,365.001007,1/7/2013,0,365.0053704
0.001973436,364.280701,1/8/2013,0,364.2826744
0.00657306,366.67514,1/9/2013,1,366.6685669
0.004552065,368.344269,1/10/2013,1,368.3397169
0.002009463,367.604095,1/11/2013,0,367.6061045
0.022621941,359.288177,1/14/2013,0,359.3107989
0.002322829,360.122742,1/15/2013,1,360.1204192
0.013435786,355.28421,1/16/2013,0,355.2976458
0.005411119,353.361725,1/17/2013,0,353.3671361
0.009573748,349.978729,1/18/2013,0,349.9883027
0.002327847,349.164032,1/22/2013,0,349.1663598
0.054960375,368.354218,1/23/2013,1,368.2992576
0.01714093,374.668152,1/24/2013,1,374.6510111
0.000715967,374.399902,1/25/2013,0,374.400618
0.003900936,372.939392,1/28/2013,0,372.9432929
0.00392947,374.404846,1/29/2013,1,374.4009165
0.000199047,374.47937,1/30/2013,1,374.479171
0.002467375,375.403351,1/31/2013,1,375.4008836
0.026346824,385.294037,2/1/2013,1,385.2676902
0.021376972,377.057617,2/4/2013,0,377.078994
0.008853522,380.395905,2/5/2013,1,380.3870515
0.005785244,382.596588,2/6/2013,1,382.5908028
0.004907982,384.474365,2/7/2013,1,384.469457
0.01475546,390.147461,2/8/2013,1,390.1327055
0.003756154,388.682007,2/11/2013,0,388.6857632
0.002198357,387.827545,2/12/2013,0,387.8297434
0.002766768,388.900574,2/13/2013,1,388.8978072
0.006335781,391.364563,2/14/2013,1,391.3582272
0.006435473,393.883179,2/15/2013,1,393.8767435
0.017606426,400.818054,2/19/2013,1,400.8004476
0.01783477,393.669556,2/20/2013,0,393.6873908
0.003874023,395.194641,2/21/2013,1,395.190767
0.005254393,397.271149,2/22/2013,1,397.2658946
0.011179095,392.830017,2/25/2013,0,392.8411961
0.000809337,392.512085,2/26/2013,0,392.5128943
0.012213186,397.305908,2/27/2013,1,397.2936948
0.001775493,398.011322,2/28/2013,1,398.0095465
0.00622817,400.490204,3/1/2013,1,400.4839758
0.018990552,408.095734,3/4/2013,1,408.0767434
0.020815584,416.590485,3/5/2013,1,416.5696694
0.008609582,413.003815,3/6/2013,0,413.0124246
0.001467415,413.609863,3/7/2013,1,413.6083956
0.001297114,413.073364,3/8/2013,0,413.0746611
0.003968651,414.712708,3/11/2013,1,414.7087393
0.008636646,411.130981,3/12/2013,0,411.1396176
0.002779034,409.988434,3/13/2013,0,409.991213
0.004568014,408.115601,3/14/2013,0,408.120169
0.008812746,404.518982,3/15/2013,0,404.5277947
0.007994552,401.285034,3/18/2013,0,401.2930286
0.004369964,403.038635,3/19/2013,1,403.034265
0.004178312,404.722656,3/20/2013,1,404.7184777
0.004234594,403.00882,3/21/2013,0,403.0130546
0.001171002,402.536896,3/22/2013,0,402.538067
0.000826893,402.204041,3/25/2013,0,402.2048679
0.003433685,403.585083,3/26/2013,1,403.5816493
0.012013526,398.736603,3/27/2013,0,398.7486165
0.010552435,394.528961,3/28/2013,0,394.5395134
0.008814022,398.006348,4/1/2013,1,397.997534
0.014790513,403.893066,4/2/2013,1,403.8782755
0.008412841,400.495178,4/3/2013,0,400.5035908
0.013805542,394.966125,4/4/2013,0,394.9799305
0.015118157,388.994965,4/5/2013,0,389.0100832
0.010471902,384.921448,4/8/2013,0,384.9319199
0.00361362,386.312408,4/9/2013,1,386.3087944
0.016112654,392.536926,4/10/2013,1,392.5208133
0.00026573,392.641235,4/11/2013,1,392.6409693
0.000430123,392.472351,4/12/2013,0,392.4727811
0.010277878,388.438568,4/15/2013,0,388.4488459
0.014630486,394.121613,4/16/2013,1,394.1069825
0.013625381,388.751556,4/17/2013,0,388.7651814
0.021276337,380.480347,4/18/2013,0,380.5016233
0.044339397,397.350616,4/19/2013,1,397.3062766
0.00030007,397.469849,4/22/2013,1,397.4695489
0.009736115,401.339661,4/23/2013,1,401.3299249
0.006869692,404.096741,4/24/2013,1,404.0898713
0.005347606,401.935791,4/25/2013,0,401.9411386
0.009492029,398.120605,4/26/2013,0,398.130097
0.022010921,406.883606,4/29/2013,1,406.8615951
0.006727263,409.620819,4/30/2013,1,409.6140917
0.005020841,407.564178,5/1/2013,0,407.5691988
0.011189315,412.124542,5/2/2013,1,412.1133527
0.019418717,420.127472,5/3/2013,1,420.1080533
0.018717798,427.991333,5/6/2013,1,427.9726152
0.005014253,425.845276,5/7/2013,0,425.8502903
0.019131442,433.99231,5/8/2013,1,433.9731786
0.002461,432.924255,5/9/2013,0,432.926716
0.01004035,437.270966,5/10/2013,1,437.2609257
0.003067384,435.929688,5/13/2013,0,435.9327554
0.010905633,440.683777,5/14/2013,1,440.6728714
0.032454045,454.985748,5/15/2013,1,454.953294
0.013123842,449.014587,5/16/2013,0,449.0277108
0.005874749,451.652435,5/17/2013,1,451.6465603
0.000714944,451.329529,5/20/2013,0,451.3302439
0.001717069,450.554565,5/21/2013,0,450.5562821
0.019350136,441.836273,5/22/2013,0,441.8556231
0.007454297,438.542694,5/23/2013,0,438.5501483
0.010727364,433.838287,5/24/2013,0,433.8490144
0.009103256,437.787628,5/28/2013,1,437.7785247
0.014706083,431.349487,5/29/2013,0,431.3641931
0.002821545,432.566559,5/30/2013,1,432.5637375
0.000528277,432.795074,5/31/2013,1,432.7945457
0.004120625,431.011688,6/3/2013,0,431.0158086
0.00983142,426.774231,6/4/2013,0,426.7840624
0.000698414,427.072296,6/5/2013,1,427.0715976
0.005746196,429.526337,6/6/2013,1,429.5205908
0.017452355,437.022583,6/7/2013,1,437.0051306
0.011924146,442.233704,6/10/2013,1,442.2217799
0.011693788,437.062317,6/11/2013,0,437.0740108
0.008899598,433.172638,6/12/2013,0,433.1815376
0.005756998,435.666412,6/13/2013,1,435.660655
0.002234882,434.692749,6/14/2013,0,434.6949839
0.012810858,440.261536,6/17/2013,1,440.2487251
0.016214337,447.400085,6/18/2013,1,447.3838707
6.66E-05,447.429901,6/19/2013,1,447.4298344
0.017697715,439.511414,6/20/2013,0,439.5291117
0.004306375,437.618713,6/21/2013,0,437.6230194
0.012645702,432.084717,6/24/2013,0,432.0973627
0.004127471,430.3013,6/25/2013,0,430.3054275
0.008600783,434.002228,6/26/2013,1,433.9936272
0.003914597,435.701172,6/27/2013,1,435.6972574
0.00376254,437.340515,6/28/2013,1,437.3367525
0.008530525,441.071259,7/1/2013,1,441.0627285
0.00627336,438.30426,7/2/2013,0,438.3105334
0.004669569,440.350952,7/3/2013,1,440.3462824
0.007964493,443.858124,7/5/2013,1,443.8501595
0.012982779,449.620636,7/8/2013,1,449.6076532
0.000165749,449.69516,7/9/2013,1,449.6949943
0.000828537,450.067749,7/10/2013,1,450.0669205
0.01572863,457.146698,7/11/2013,1,457.1309694
0.002999243,458.517792,7/12/2013,1,458.5147928
0.001830982,459.35733,7/15/2013,1,459.355499
0.005493741,456.83374,7/16/2013,0,456.8392337
0.001152675,456.307159,7/17/2013,0,456.3083117
0.00856786,452.397583,7/18/2013,0,452.4061509
0.015460973,445.403076,7/19/2013,0,445.418537
0.015726106,452.407532,7/22/2013,1,452.3918059
0.007576585,448.979828,7/23/2013,0,448.9874046
0.000995842,448.532715,7/24/2013,0,448.5337108
0.016834609,440.981842,7/25/2013,0,440.9986766
0.002647318,439.814423,7/26/2013,0,439.8170703
0.003478808,438.284393,7/29/2013,0,438.2878718
0.0098042,442.581421,7/30/2013,1,442.5716168
0.003558075,441.006683,7/31/2013,0,441.0102411
0.01855254,449.188477,8/1/2013,1,449.1699245
0.002598882,450.355865,8/2/2013,1,450.3532661
0.001731824,449.575928,8/5/2013,0,449.5776598
0.009314876,445.388184,8/6/2013,0,445.3974989
0.006602977,442.447296,8/7/2013,0,442.453899
0.002256777,443.445801,8/8/2013,1,443.4435442
0.002520504,442.328094,8/9/2013,0,442.3306145
0.005503094,439.893921,8/12/2013,0,439.8994241
0.004810801,437.777679,8/13/2013,0,437.7824898
0.012981576,432.094635,8/14/2013,0,432.1076166
0.011669217,427.052429,8/15/2013,0,427.0640982
0.003198949,425.68631,8/16/2013,0,425.6895089
0.010199449,430.028076,8/19/2013,1,430.0178766
0.000265699,429.913818,8/20/2013,0,429.9140837
0.004518075,431.856201,8/21/2013,1,431.8516829
0.005038348,434.032043,8/22/2013,1,434.0270047
0.004005944,432.293335,8/23/2013,0,432.2973409
0.004389714,430.395691,8/26/2013,0,430.4000807
0.01874446,422.328156,8/27/2013,0,422.3469005
0.001882022,421.533325,8/28/2013,0,421.535207
0.008107985,424.951111,8/29/2013,1,424.943003
0.009971634,420.713654,8/30/2013,0,420.7236256
0.015916862,427.410095,9/3/2013,1,427.3941781
0.013075625,432.998749,9/4/2013,1,432.9856734
0.009097929,436.938141,9/5/2013,1,436.9290431
2.27E-05,436.948059,9/6/2013,1,436.9480363
0.009629616,441.155701,9/9/2013,1,441.1460714
0.000698198,441.463715,9/10/2013,1,441.4630168
0.008462048,445.199402,9/11/2013,1,445.19094
0.003492527,443.644531,9/12/2013,0,443.6480235
0.004467802,441.662415,9/13/2013,0,441.6668828
0.001473426,441.011658,9/16/2013,0,441.0131314
0.001858618,440.191986,9/17/2013,0,440.1938446
0.01942193,448.741364,9/18/2013,1,448.7219421
0.005457636,446.292297,9/19/2013,0,446.2977546
0.005253859,448.637054,9/20/2013,1,448.6318001
0.018392021,440.385712,9/23/2013,0,440.404104
0.000383559,440.554626,9/24/2013,1,440.5542424
0.010836241,435.78067,9/25/2013,0,435.7915062
0.001071525,436.24762,9/26/2013,1,436.2465485
0.002026938,435.363373,9/27/2013,0,435.3653999
0.000547667,435.124939,9/30/2013,0,435.1254867
0.012661088,440.634094,10/1/2013,1,440.6214329
0.001116169,441.125916,10/2/2013,1,441.1247998
0.013401074,435.214355,10/3/2013,0,435.2277561
0.004268954,433.356445,10/4/2013,0,433.360714
0.007577275,430.072784,10/7/2013,0,430.0803613
0.013941831,424.076782,10/8/2013,0,424.0907238
0.002565387,425.164703,10/9/2013,1,425.1621376
0.014465041,431.314728,10/10/2013,1,431.300263
0.004319083,433.177612,10/11/2013,1,433.1732929
0.004724764,435.224274,10/14/2013,1,435.2195492
0.006734316,438.155212,10/15/2013,1,438.1484777
0.018163089,446.113464,10/16/2013,1,446.0953009
0.010289196,441.523315,10/17/2013,0,441.5336042
0.137962859,502.437134,10/18/2013,1,502.2991711
0.008018534,498.408325,10/21/2013,0,498.4163435
0.003687826,500.246368,10/22/2013,1,500.2426802
0.024240316,512.372498,10/23/2013,1,512.3482577
0.005681495,509.461456,10/24/2013,0,509.4671375
0.010092169,504.319885,10/25/2013,0,504.3299772
0.000197028,504.22052,10/28/2013,0,504.220717
0.020926146,514.771912,10/29/2013,1,514.7509859
0.005616478,511.880707,10/30/2013,0,511.8863235
0.000155306,511.960205,10/31/2013,1,511.9600497
0.003434984,510.20163,11/1/2013,0,510.205065
0.000905536,509.739624,11/4/2013,0,509.7405295
0.004473168,507.459473,11/5/2013,0,507.4639462
0.001204082,508.070496,11/6/2013,1,508.0692919
0.014470773,500.718323,11/7/2013,0,500.7327938
0.008016253,504.732208,11/8/2013,1,504.7241917
0.005354172,502.029785,11/11/2013,0,502.0351392
0.001177532,502.620941,11/12/2013,1,502.6197635
0.020449144,512.899109,11/13/2013,1,512.8786599
0.002673105,514.270142,11/14/2013,1,514.2674689
0.001613141,513.440552,11/15/2013,0,513.4421651
0.001944673,512.442078,11/18/2013,0,512.4440227
0.006155839,509.287567,11/19/2013,0,509.2937228
0.002818975,507.851898,11/20/2013,0,507.854717
0.011503375,513.693909,11/21/2013,1,513.6824056
0.002108156,512.610962,11/22/2013,0,512.6130702
0.013606047,519.585571,11/25/2013,1,519.571965
0.011932023,525.785278,11/26/2013,1,525.773346
0.00444067,528.120117,11/27/2013,1,528.1156763
0.003311097,526.37146,11/29/2013,0,526.3747711
0.004822665,523.832947,12/2/2013,0,523.8377697
0.001156892,523.226929,12/3/2013,0,523.2280859
0.004671189,525.671021,12/4/2013,1,525.6663498
0.000793839,525.253723,12/5/2013,0,525.2545168
0.011850555,531.478271,12/6/2013,1,531.4664204
0.007729906,535.586548,12/9/2013,1,535.5788181
0.006047372,538.825439,12/10/2013,1,538.8193916
0.006794766,535.164246,12/11/2013,0,535.1710408
0.006804074,531.522949,12/12/2013,0,531.5297531
0.00857039,526.96759,12/13/2013,0,526.9761604
0.011491414,533.023193,12/16/2013,1,533.0117016
0.002907802,531.473267,12/17/2013,0,531.4761748
0.013917748,538.870178,12/18/2013,1,538.8562603
0.001355104,539.600403,12/19/2013,1,539.5990479
0.013257038,546.753906,12/20/2013,1,546.740649
0.013156151,553.947083,12/23/2013,1,553.9339268
0.002923467,552.327637,12/24/2013,0,552.3305605
0.005054735,555.119507,12/26/2013,1,555.1144523
0.000841114,555.586426,12/27/2013,1,555.5855849
0.007993538,551.145325,12/30/2013,0,551.1533185
0.010140128,556.734009,12/31/2013,1,556.7238689
0.006772548,552.963501,1/2/2014,0,552.9702735
0.007294789,548.929749,1/3/2014,0,548.9370438
0.011149292,555.049927,1/6/2014,1,555.0387777
0.019278336,565.750366,1/7/2014,1,565.7310877
0.002080966,566.927673,1/8/2014,1,566.925592
0.009629927,561.468201,1/9/2014,0,561.4778309
5.32E-05,561.438354,1/10/2014,0,561.4384072
0.006370639,557.861633,1/13/2014,0,557.8680036
0.023526683,570.986267,1/14/2014,1,570.9627403
